Time stamp,Selected Recipe,Step Status,Step Reason,Remaining Time (sec),Flow                                                (Liter/Hr),Supply Temp (°C),Return Temp (°C),Return Conduct (mS/m),Acid Tank Temp (°C),Caustic Tank Temp (°C),Hot Water Tank Temp (°C),Recup Tank Temp (°C),Return Valve Status,Pump Selected,User,Hour,DayOfWeek,Month,Temp_Difference,Selected Recipe_Encoded,Step Status_Encoded,Step Reason_Encoded,Return Valve Status_Encoded,Pump Selected_Encoded,User_Encoded
2025-12-28 01:40:10.039,PMST 1,5-Step: Lye Circulation,OK,133,20005.064453,83.47982,83.778206,76.960358,67.116966,85.942924,86.881508,44.428169,Lye Tank,PMST RP,Umesh,1,6,12,-0.2983859999999936,2,19,6,3,2,4
2025-12-28 01:40:15.040,PMST 1,5-Step: Lye Circulation,OK,128,19981.554688,83.512367,83.816185,80.295143,67.111549,85.96463,86.930344,44.428169,Lye Tank,PMST RP,Umesh,1,6,12,-0.3038180000000068,2,19,6,3,2,4
2025-12-28 01:40:20.037,PMST 1,5-Step: Lye Circulation,OK,123,19932.726562,83.544922,83.854172,75.983795,67.111549,85.991753,86.984596,44.428169,Lye Tank,PMST RP,Umesh,1,6,12,-0.3092500000000058,2,19,6,3,2,4
2025-12-28 01:40:25.039,PMST 1,5-Step: Lye Circulation,OK,118,20030.382812,83.582901,83.892143,76.888016,67.111549,86.013451,87.038841,44.428169,Lye Tank,PMST RP,Umesh,1,6,12,-0.3092419999999976,2,19,6,3,2,4
2025-12-28 01:40:30.040,PMST 1,5-Step: Lye Circulation,OK,113,20032.189453,83.615456,83.930122,78.891785,67.111549,86.040581,87.087669,44.422741,Lye Tank,PMST RP,Umesh,1,6,12,-0.31466600000000255,2,19,6,3,2,4
2025-12-28 01:40:35.040,PMST 1,5-Step: Lye Circulation,OK,108,19930.917969,83.648003,83.962669,75.332756,67.111549,86.067703,87.14193,44.422741,Lye Tank,PMST RP,Umesh,1,6,12,-0.31466600000000255,2,19,6,3,2,4
2025-12-28 01:40:40.039,PMST 1,5-Step: Lye Circulation,OK,103,20044.849609,83.675133,84.006081,77.06163,67.106117,86.089409,87.190758,44.41732,Lye Tank,PMST RP,Umesh,1,6,12,-0.33094799999999225,2,19,6,3,2,4
2025-12-28 01:40:45.039,PMST 1,5-Step: Lye Circulation,OK,98,19932.726562,83.707687,84.044052,77.133972,67.106117,86.116539,87.239578,44.41732,Lye Tank,PMST RP,Umesh,1,6,12,-0.3363649999999865,2,19,6,3,2,4
2025-12-28 01:40:50.039,PMST 1,5-Step: Lye Circulation,OK,93,20026.765625,83.740234,84.082031,78.03096,67.111549,86.143669,87.293831,44.41732,Lye Tank,PMST RP,Umesh,1,6,12,-0.3417969999999997,2,19,6,3,2,4
2025-12-28 01:40:55.038,PMST 1,5-Step: Lye Circulation,OK,88,19949.001953,83.767365,84.12001,75.904228,67.106117,86.170792,87.33181,44.411892,Lye Tank,PMST RP,Umesh,1,6,12,-0.35264499999999543,2,19,6,3,2,4
2025-12-28 01:41:00.038,PMST 1,5-Step: Lye Circulation,OK,83,19900.173828,83.794487,84.157982,76.888016,67.106117,86.203346,87.375221,44.411892,Lye Tank,PMST RP,Umesh,1,6,12,-0.36349500000000035,2,19,6,3,2,4
2025-12-28 01:41:05.040,PMST 1,5-Step: Lye Circulation,OK,78,20024.957031,83.827042,84.201393,77.15567,67.100693,86.225044,87.413193,44.401043,Lye Tank,PMST RP,Umesh,1,6,12,-0.3743509999999901,2,19,6,3,2,4
2025-12-28 01:41:10.038,PMST 1,5-Step: Lye Circulation,OK,73,19992.404297,83.854172,84.239372,75.036171,67.100693,86.257599,87.451172,44.395615,Lye Tank,PMST RP,Umesh,1,6,12,-0.38519999999999754,2,19,6,3,2,4
2025-12-28 01:41:15.042,PMST 1,5-Step: Lye Circulation,OK,68,20006.873047,83.881294,84.277344,77.126732,67.095268,86.279297,87.47287,44.401043,Lye Tank,PMST RP,Umesh,1,6,12,-0.39605000000000246,2,19,6,3,2,4
2025-12-28 01:41:20.037,PMST 1,5-Step: Lye Circulation,OK,63,19997.830078,83.908424,84.320747,77.387154,67.095268,86.306419,87.510849,44.395615,Lye Tank,PMST RP,Umesh,1,6,12,-0.41232300000000066,2,19,6,3,2,4
2025-12-28 01:41:25.038,PMST 1,5-Step: Lye Circulation,OK,58,20017.722656,83.935547,84.358727,75.983795,67.095268,86.333549,87.537979,44.395615,Lye Tank,PMST RP,Umesh,1,6,12,-0.4231800000000021,2,19,6,3,2,4
2025-12-28 01:41:30.038,PMST 1,5-Step: Lye Circulation,OK,53,19927.300781,83.968102,84.396698,75.831886,67.089844,86.355247,87.581383,44.401043,Lye Tank,PMST RP,Umesh,1,6,12,-0.42859599999999887,2,19,6,3,2,4
2025-12-28 01:41:35.038,PMST 1,5-Step: Lye Circulation,OK,48,20044.849609,83.989799,84.434677,75.614876,67.089844,86.382378,87.608513,44.395615,Lye Tank,PMST RP,Umesh,1,6,12,-0.44487799999998856,2,19,6,3,2,4
2025-12-28 01:41:40.038,PMST 1,5-Step: Lye Circulation,OK,43,19976.128906,84.016922,84.472656,75.860825,67.089844,86.409508,87.64106,44.395615,Lye Tank,PMST RP,Umesh,1,6,12,-0.45573400000000674,2,19,6,3,2,4
2025-12-28 01:41:45.038,PMST 1,5-Step: Lye Circulation,OK,38,19999.638672,84.044052,84.505211,78.139465,67.084419,86.431206,87.684464,44.395615,Lye Tank,PMST RP,Umesh,1,6,12,-0.4611590000000092,2,19,6,3,2,4
2025-12-28 01:41:50.037,PMST 1,5-Step: Lye Circulation,OK,33,20012.296875,84.065758,84.543182,76.721642,67.084419,86.452904,87.722443,44.395615,Lye Tank,PMST RP,Umesh,1,6,12,-0.4774239999999992,2,19,6,3,2,4
2025-12-28 01:41:55.038,PMST 1,5-Step: Lye Circulation,OK,28,19925.492188,84.092888,84.575737,76.996529,67.078995,86.480034,87.760414,44.395615,Lye Tank,PMST RP,Umesh,1,6,12,-0.48284900000000164,2,19,6,3,2,4
2025-12-28 01:42:00.035,PMST 1,5-Step: Lye Circulation,OK,23,19994.212891,84.114586,84.602859,79.340279,67.078995,86.496315,87.792969,44.395615,Lye Tank,PMST RP,Umesh,1,6,12,-0.4882729999999924,2,19,6,3,2,4
2025-12-28 01:42:05.037,PMST 1,5-Step: Lye Circulation,OK,18,20023.148438,84.136284,84.635414,75.260422,67.07357,86.518013,87.830948,44.401043,Lye Tank,PMST RP,Umesh,1,6,12,-0.49912999999999386,2,19,6,3,2,4
2025-12-28 01:42:10.040,PMST 1,5-Step: Lye Circulation,OK,13,20023.148438,84.157982,84.667969,74.508102,67.07357,86.539711,87.868927,44.401043,Lye Tank,PMST RP,Umesh,1,6,12,-0.5099869999999953,2,19,6,3,2,4
2025-12-28 01:42:15.037,PMST 1,5-Step: Lye Circulation,OK,8,19949.001953,84.179688,84.700523,75.817421,67.068138,86.555992,87.901482,44.406467,Lye Tank,PMST RP,Umesh,1,6,12,-0.5208350000000053,2,19,6,3,2,4
2025-12-28 01:42:20.036,PMST 1,5-Step: Lye Circulation,OK,3,19939.958984,84.201393,84.733078,77.763313,67.068138,86.583122,87.939453,44.411892,Lye Tank,PMST RP,Umesh,1,6,12,-0.5316850000000102,2,19,6,3,2,4
2025-12-28 01:42:25.036,PMST 1,5-Step: Intermediate Flush Route Fill,OK,60,20050.275391,84.217659,84.765625,77.93692,67.062721,86.599388,87.977432,44.411892,Lye Tank,PMST RP,Umesh,1,6,12,-0.5479660000000024,2,15,6,3,2,4
2025-12-28 01:42:30.036,PMST 1,5-Step: Intermediate Flush Route Fill,OK,56,17634.1875,84.23394,84.79818,76.685478,67.062721,86.615669,88.015411,44.422741,Lye Tank,PMST RP,Umesh,1,6,12,-0.5642399999999981,2,15,6,3,2,4
2025-12-28 01:42:35.037,PMST 1,5-Step: Intermediate Flush Route Fill,OK,51,20827.908203,84.244789,84.830727,76.331017,67.062721,86.631943,88.047966,44.422741,Lye Tank,PMST RP,Umesh,1,6,12,-0.5859379999999987,2,15,6,3,2,4
2025-12-28 01:42:40.035,PMST 1,5-Step: Intermediate Flush Route Fill,OK,46,20894.820312,84.185112,84.857857,76.707176,67.062721,86.648216,88.085938,44.422741,Lye Tank,PMST RP,Umesh,1,6,12,-0.6727449999999919,2,15,6,3,2,4
2025-12-28 01:42:45.037,PMST 1,5-Step: Intermediate Flush Route Fill,OK,41,20869.501953,83.772789,84.884987,77.387154,67.062721,86.664497,88.118484,44.422741,Lye Tank,PMST RP,Umesh,1,6,12,-1.1121979999999922,2,15,6,3,2,4
2025-12-28 01:42:50.036,PMST 1,5-Step: Intermediate Flush Route Fill,OK,36,19596.355469,82.921013,84.912109,78.515625,67.062721,86.680771,88.151039,44.422741,Lye Tank,PMST RP,Umesh,1,6,12,-1.9910959999999989,2,15,6,3,2,4
2025-12-28 01:42:55.037,PMST 1,5-Step: Intermediate Flush Route Fill,OK,31,20889.394531,81.694878,84.944664,76.605904,67.068138,86.691628,88.183594,44.422741,Lye Tank,PMST RP,Umesh,1,6,12,-3.2497860000000003,2,15,6,3,2,4
2025-12-28 01:43:00.035,PMST 1,5-Step: Lye Emptying,Totle Volume Reached,80,20907.480469,80.46875,84.971794,76.605904,67.068138,86.707893,88.205292,44.422741,Lye Tank,PMST RP,Umesh,1,6,12,-4.503044000000003,2,20,9,3,2,4
2025-12-28 01:43:05.037,PMST 1,5-Step: Lye Emptying,OK,80,14478.443359,79.085289,84.998917,76.338249,67.068138,86.724174,88.237846,44.422741,Lye Tank,PMST RP,Umesh,1,6,12,-5.913628000000003,2,20,6,3,2,4
2025-12-28 01:43:10.036,PMST 1,5-Step: Lye Emptying,OK,80,1005.497681,77.84288,85.020615,75.441261,67.062721,86.735023,88.254128,44.422741,Lye Tank,PMST RP,Umesh,1,6,12,-7.177735000000013,2,20,6,3,2,4
2025-12-28 01:43:15.035,PMST 1,5-Step: Lye Emptying,OK,75,5.425347,76.638451,85.042313,76.540794,67.068138,86.745872,88.275826,44.422741,Lye Tank,PMST RP,Umesh,1,6,12,-8.40386199999999,2,20,6,3,2,4
2025-12-28 01:43:20.035,PMST 1,5-Step: Lye Emptying,OK,70,-1.808449,75.352646,85.064018,76.309319,67.068138,86.756729,88.297523,44.41732,Lye Tank,PMST RP,Umesh,1,6,12,-9.711372000000011,2,20,6,3,2,4
2025-12-28 01:43:25.036,PMST 1,5-Step: Lye Emptying,OK,65,-1.808449,74.235023,85.091148,75.882523,67.068138,86.762154,88.319221,44.41732,Lye Tank,PMST RP,Umesh,1,6,12,-10.856125000000006,2,20,6,3,2,4
2025-12-28 01:43:30.035,PMST 1,5-Step: Lye Emptying,OK,60,0.0,73.15538,85.112846,77.401619,67.068138,86.778427,88.346352,44.411892,Lye Tank,PMST RP,Umesh,1,6,12,-11.95746600000001,2,20,6,3,2,4
2025-12-28 01:43:35.034,PMST 1,5-Step: Lye Emptying,OK,55,-1.808449,72.021484,85.134544,76.649307,67.07357,86.789284,88.373482,44.411892,Lye Tank,PMST RP,Umesh,1,6,12,-13.113060000000004,2,20,6,3,2,4
2025-12-28 01:43:40.034,PMST 1,5-Step: Lye Emptying,OK,50,-1.808449,71.039497,85.15625,77.604172,67.068138,86.794701,88.395187,44.411892,Draining,PMST RP,Umesh,1,6,12,-14.116753000000003,2,20,6,1,2,4
2025-12-28 01:43:45.034,PMST 1,5-Step: Lye Emptying,OK,45,-1.808449,70.090057,85.172531,77.025459,67.068138,86.810982,88.416885,44.411892,Lye Tank,PMST RP,Umesh,1,6,12,-15.082474000000005,2,20,6,3,2,4
2025-12-28 01:43:50.034,PMST 1,5-Step: Lye Emptying,OK,40,0.0,69.097221,85.183372,69.089989,67.068138,86.816406,88.433159,44.411892,Lye Tank,PMST RP,Umesh,1,6,12,-16.086151,2,20,6,3,2,4
2025-12-28 01:43:55.035,PMST 1,5-Step: Lye Emptying,No Return Flow,35,0.0,68.234596,85.188797,74.414062,67.068138,86.827255,88.454865,44.406467,Lye Tank,PMST RP,Umesh,1,6,12,-16.954200999999998,2,20,4,3,2,4
2025-12-28 01:44:00.033,PMST 1,5-Step: Lye Emptying,No Return Flow,30,0.0,67.323135,85.188797,77.191841,67.07357,86.838112,88.476562,44.401043,Lye Tank,PMST RP,Umesh,1,6,12,-17.865662,2,20,4,3,2,4
2025-12-28 01:44:05.034,PMST 1,5-Step: Intermediate Rinse 1,No Return Flow,120,-1.808449,66.536461,85.183372,78.660301,67.068138,86.848961,88.492836,44.401043,Lye Tank,PMST RP,Umesh,1,6,12,-18.646911000000003,2,16,4,3,2,4
2025-12-28 01:44:10.034,PMST 1,5-Step: Intermediate Rinse 1,No Return Flow,120,-1.808449,65.787758,85.177956,79.419853,67.068138,86.85981,88.525391,44.401043,Lye Tank,PMST RP,Umesh,1,6,12,-19.390197999999998,2,16,4,3,2,4
2025-12-28 01:44:15.034,PMST 1,5-Step: Intermediate Rinse 1,No Return Flow,120,309.244812,65.006508,85.167099,79.991318,67.068138,86.865234,88.53624,44.406467,Lye Tank,PMST RP,Umesh,1,6,12,-20.160590999999997,2,16,4,3,2,4
2025-12-28 01:44:20.032,PMST 1,5-Step: Intermediate Rinse 1,Low Supply Flow,120,18120.660156,64.31749,85.15625,80.244499,67.068138,86.870659,88.557938,44.406467,Lye Tank,PMST RP,Umesh,1,6,12,-20.838759999999994,2,16,2,3,2,4
2025-12-28 01:44:25.034,PMST 1,5-Step: Intermediate Rinse 1,Low Supply Flow,120,22909.433594,63.720703,85.139977,80.794266,67.062721,86.881508,88.574219,44.406467,Lye Tank,PMST RP,Umesh,1,6,12,-21.419274,2,16,2,3,2,4
2025-12-28 01:44:30.033,PMST 1,5-Step: Intermediate Rinse 1,Low Supply Flow,120,18690.320312,63.075085,85.118279,80.917244,67.057289,86.886932,88.590492,44.411892,Lye Tank,PMST RP,Umesh,1,6,12,-22.043194,2,16,2,3,2,4
2025-12-28 01:44:35.034,PMST 1,5-Step: Intermediate Rinse 1,Low Supply Flow,120,19079.138672,62.472874,85.096565,81.322334,67.051865,86.892357,88.606773,44.406467,Lye Tank,PMST RP,Umesh,1,6,12,-22.623691,2,16,2,3,2,4
2025-12-28 01:44:40.035,PMST 1,5-Step: Intermediate Rinse 1,Low Supply Flow,120,17523.871094,61.881512,85.074867,81.597221,67.051865,86.897789,88.623047,44.406467,Lye Tank,PMST RP,Umesh,1,6,12,-23.193354999999997,2,16,2,3,2,4
2025-12-28 01:44:45.034,PMST 1,5-Step: Intermediate Rinse 1,Low Supply Flow,120,26047.091797,61.257595,85.047745,81.242767,67.04644,86.903214,88.628471,44.406467,Lye Tank,PMST RP,Umesh,1,6,12,-23.790150000000004,2,16,2,3,2,4
2025-12-28 01:44:50.035,PMST 1,5-Step: Intermediate Rinse 1,OK,118,17075.376953,60.731335,85.020615,79.289642,67.035591,86.908638,88.63932,44.406467,Lye Tank,PMST RP,Umesh,1,6,12,-24.289280000000005,2,16,6,3,2,4
2025-12-28 01:44:55.034,PMST 1,5-Step: Intermediate Rinse 1,OK,113,24157.263672,60.19965,84.98806,74.660011,67.030167,86.914062,88.650169,44.401043,Lye Tank,PMST RP,Umesh,1,6,12,-24.788410000000006,2,16,6,3,2,4
2025-12-28 01:45:00.036,PMST 1,5-Step: Intermediate Rinse 1,OK,108,17854.816406,59.743923,84.960938,66.370079,67.024734,86.919487,88.661026,44.406467,Lye Tank,PMST RP,Umesh,1,6,12,-25.217014999999996,2,16,6,3,2,4
2025-12-28 01:45:05.035,PMST 1,5-Step: Intermediate Rinse 1,OK,103,19963.46875,59.309895,84.922958,64.778641,67.024734,86.930344,88.671875,44.401043,Lye Tank,PMST RP,Umesh,1,6,12,-25.613062999999997,2,16,6,3,2,4
2025-12-28 01:45:10.036,PMST 1,5-Step: Intermediate Rinse 1,OK,98,19035.734375,58.865017,84.841576,52.640335,67.019318,86.930344,88.677299,44.401043,Lye Tank,PMST RP,Umesh,1,6,12,-25.976559,2,16,6,3,2,4
2025-12-28 01:45:15.036,PMST 1,5-Step: Intermediate Rinse 1,OK,93,17639.611328,58.47982,84.695091,37.26852,67.013885,86.935768,88.688156,44.395615,Lye Tank,PMST RP,Umesh,1,6,12,-26.21527100000001,2,16,6,3,2,4
2025-12-28 01:45:20.035,PMST 1,5-Step: Intermediate Emptying 1,OK,120,16223.595703,58.110893,84.499786,11.971932,67.013885,86.941185,88.698997,44.395615,Lye Tank,PMST RP,Umesh,1,6,12,-26.388893000000003,2,12,6,3,2,4
2025-12-28 01:45:25.035,PMST 1,5-Step: Intermediate Emptying 1,OK,120,5884.693359,57.725693,84.168839,5.331308,67.013885,86.946609,88.704422,44.395615,Lye Tank,PMST RP,Umesh,1,6,12,-26.443146000000006,2,12,6,3,2,4
2025-12-28 01:45:30.036,PMST 1,5-Step: Intermediate Emptying 1,OK,118,56.061924,57.3839,83.696831,2.300347,67.008469,86.952042,88.693581,44.390194,Lye Tank,PMST RP,Umesh,1,6,12,-26.312931000000006,2,12,6,3,2,4
2025-12-28 01:45:35.033,PMST 1,5-Step: Intermediate Emptying 1,OK,113,-1.808449,57.058376,83.083763,1.548032,67.008469,86.952042,88.704422,44.390194,Recupration Tank,PMST RP,Umesh,1,6,12,-26.025387000000002,2,12,6,5,2,4
2025-12-28 01:45:40.033,PMST 1,5-Step: Intermediate Emptying 1,OK,108,-1.808449,56.716579,82.28624,0.325521,67.003036,86.957466,88.704422,44.395615,Recupration Tank,PMST RP,Umesh,1,6,12,-25.569661000000004,2,12,6,5,2,4
2025-12-28 01:45:45.036,PMST 1,5-Step: Intermediate Emptying 1,OK,103,0.0,56.418186,81.483292,0.622106,67.003036,86.962891,88.704422,44.395615,Recupration Tank,PMST RP,Umesh,1,6,12,-25.065106000000007,2,12,6,5,2,4
2025-12-28 01:45:50.033,PMST 1,5-Step: Intermediate Emptying 1,OK,98,0.0,56.103516,80.631516,0.672743,67.003036,86.962891,88.709854,44.395615,Recupration Tank,PMST RP,Umesh,1,6,12,-24.528000000000006,2,12,6,5,2,4
2025-12-28 01:45:55.032,PMST 1,5-Step: Intermediate Emptying 1,OK,93,-1.808449,55.826824,79.665802,0.600405,67.003036,86.968315,88.715279,44.395615,Recupration Tank,PMST RP,Umesh,1,6,12,-23.838977999999997,2,12,6,5,2,4
2025-12-28 01:46:00.032,PMST 1,5-Step: Intermediate Emptying 1,OK,88,-1.808449,55.560982,78.76519,0.542535,66.997612,86.97374,88.720703,44.390194,Recupration Tank,PMST RP,Umesh,1,6,12,-23.204208,2,12,6,5,2,4
2025-12-28 01:46:05.031,PMST 1,5-Step: Intermediate Emptying 1,OK,83,-1.808449,55.28429,77.853737,0.528067,66.997612,86.97374,88.720703,44.390194,Recupration Tank,PMST RP,Umesh,1,6,12,-22.569446999999997,2,12,6,5,2,4
2025-12-28 01:46:10.031,PMST 1,5-Step: Intermediate Emptying 1,OK,78,0.0,55.034721,76.855469,0.72338,66.992188,86.979164,88.731552,44.390194,Recupration Tank,PMST RP,Umesh,1,6,12,-21.820748000000002,2,12,6,5,2,4
2025-12-28 01:46:15.031,PMST 1,5-Step: Intermediate Emptying 1,OK,73,-1.808449,54.801434,75.987411,0.72338,66.992188,86.979164,88.731552,44.390194,Recupration Tank,PMST RP,Umesh,1,6,12,-21.185976999999994,2,12,6,5,2,4
2025-12-28 01:46:20.032,PMST 1,5-Step: Intermediate Emptying 1,No Return Flow,68,-1.808449,54.551868,75.108505,0.72338,66.986763,86.979164,88.736977,44.390194,Recupration Tank,PMST RP,Umesh,1,6,12,-20.556636999999995,2,12,4,5,2,4
2025-12-28 01:46:25.035,PMST 1,5-Step: Intermediate Emptying 1,No Return Flow,63,-1.808449,54.340275,74.381508,0.694444,66.986763,86.984596,88.742409,44.401043,Recupration Tank,PMST RP,Umesh,1,6,12,-20.041233,2,12,4,5,2,4
2025-12-28 01:46:30.032,PMST 1,5-Step: Intermediate Rinse 2,Conductivity Decreased,120,-1.808449,54.112415,73.71962,0.701678,66.986763,86.984596,88.747833,44.406467,Recupration Tank,PMST RP,Umesh,1,6,12,-19.607205000000008,2,17,1,5,2,4
2025-12-28 01:46:35.030,PMST 1,5-Step: Intermediate Rinse 2,Conductivity Decreased,120,-1.808449,53.917099,73.073997,0.687211,66.981339,86.990021,88.753258,44.411892,Recupration Tank,PMST RP,Umesh,1,6,12,-19.156898000000005,2,17,1,5,2,4
2025-12-28 01:46:40.031,PMST 1,5-Step: Intermediate Rinse 2,Conductivity Decreased,120,14829.282227,53.732639,72.536888,0.665509,66.975914,86.990021,88.758675,44.41732,Recupration Tank,PMST RP,Umesh,1,6,12,-18.804249000000006,2,17,1,5,2,4
2025-12-28 01:46:45.031,PMST 1,5-Step: Intermediate Rinse 2,Conductivity Decreased,120,21511.501953,53.586155,72.054039,0.672743,66.975914,86.990021,88.764107,44.41732,Recupration Tank,PMST RP,Umesh,1,6,12,-18.467884000000005,2,17,1,5,2,4
2025-12-28 01:46:50.030,PMST 1,5-Step: Intermediate Rinse 2,Conductivity Decreased,120,21261.935547,53.483074,71.571182,0.665509,66.970482,86.990021,88.769531,44.41732,Recupration Tank,PMST RP,Umesh,1,6,12,-18.08810799999999,2,17,1,5,2,4
2025-12-28 01:46:55.032,PMST 1,5-Step: Intermediate Rinse 2,Conductivity Decreased,120,19297.960938,53.33659,71.169701,0.643808,66.970482,86.990021,88.769531,44.411892,Recupration Tank,PMST RP,Umesh,1,6,12,-17.833111000000002,2,17,1,5,2,4
2025-12-28 01:47:00.031,PMST 1,5-Step: Intermediate Rinse 2,Conductivity Decreased,120,21498.841797,53.135853,70.795357,0.672743,66.965065,86.995445,88.774956,44.41732,Recupration Tank,PMST RP,Umesh,1,6,12,-17.659504,2,17,1,5,2,4
2025-12-28 01:47:05.032,PMST 1,5-Step: Intermediate Emptying 2,OK,120,14465.783203,52.945965,70.410156,0.622106,66.965065,86.995445,88.774956,44.433594,Recupration Tank,PMST RP,Umesh,1,6,12,-17.464191,2,13,6,5,2,4
2025-12-28 01:47:10.030,PMST 1,5-Step: Intermediate Emptying 2,OK,120,2577.040039,52.76693,70.073784,0.622106,66.965065,86.990021,88.769531,44.455296,Recupration Tank,PMST RP,Umesh,1,6,12,-17.306854,2,13,6,5,2,4
2025-12-28 01:47:15.030,PMST 1,5-Step: Intermediate Emptying 2,OK,116,18.08449,52.582462,69.726562,0.868056,66.959633,86.995445,88.774956,44.476997,Recupration Tank,PMST RP,Umesh,1,6,12,-17.1441,2,13,6,5,2,4
2025-12-28 01:47:20.029,PMST 1,5-Step: Intermediate Emptying 2,OK,111,0.0,52.419704,69.395615,1.345486,66.959633,86.995445,88.774956,44.498695,Recupration Tank,PMST RP,Umesh,1,6,12,-16.975911000000004,2,13,6,5,2,4
2025-12-28 01:47:25.029,PMST 1,5-Step: Intermediate Emptying 2,OK,106,-1.808449,52.251518,69.03212,6.807003,66.954208,86.995445,88.780388,44.514973,Recupration Tank,PMST RP,Umesh,1,6,12,-16.78060200000001,2,13,6,5,2,4
2025-12-28 01:47:30.030,PMST 1,5-Step: Intermediate Emptying 2,OK,101,-1.808449,52.105034,68.598091,4.333044,66.954208,86.995445,88.780388,44.520401,Recupration Tank,PMST RP,Umesh,1,6,12,-16.493056999999993,2,13,6,5,2,4
2025-12-28 01:47:35.029,PMST 1,5-Step: Intermediate Emptying 2,OK,96,-1.808449,51.963978,68.196609,3.132234,66.954208,87.000862,88.785805,44.514973,Recupration Tank,PMST RP,Umesh,1,6,12,-16.232630999999998,2,13,6,5,2,4
2025-12-28 01:47:40.029,PMST 1,5-Step: Intermediate Emptying 2,OK,91,-1.808449,51.812065,67.784286,0.122975,66.948784,87.000862,88.785805,44.504124,Recupration Tank,PMST RP,Umesh,1,6,12,-15.972220999999998,2,13,6,5,2,4
2025-12-28 01:47:45.029,PMST 1,5-Step: Intermediate Emptying 2,OK,86,-1.808449,51.67643,67.296005,0.043403,66.948784,87.006294,88.791229,44.498695,Recupration Tank,PMST RP,Umesh,1,6,12,-15.61957499999999,2,13,6,5,2,4
2025-12-28 01:47:50.029,PMST 1,5-Step: Intermediate Emptying 2,OK,81,-1.808449,51.551651,66.796875,0.086806,66.948784,87.006294,88.791229,44.493275,Recupration Tank,PMST RP,Umesh,1,6,12,-15.245224,2,13,6,5,2,4
2025-12-28 01:47:55.030,PMST 1,5-Step: Intermediate Emptying 2,OK,76,-1.808449,51.416016,66.259766,0.238715,66.948784,87.011719,88.791229,44.493275,Recupration Tank,PMST RP,Umesh,1,6,12,-14.84375,2,13,6,5,2,4
2025-12-28 01:48:00.029,PMST 1,5-Step: Intermediate Emptying 2,No Return Flow,71,-1.808449,51.291233,65.662979,0.238715,66.943359,87.011719,88.791229,44.487846,Recupration Tank,PMST RP,Umesh,1,6,12,-14.371746000000009,2,13,4,5,2,4
2025-12-28 01:48:05.030,PMST 1,5-Step: Intermediate Emptying 2,No Return Flow,66,-1.808449,51.177299,65.152992,0.245949,66.943359,87.011719,88.796654,44.487846,Recupration Tank,PMST RP,Umesh,1,6,12,-13.975693,2,13,4,5,2,4
2025-12-28 01:48:10.030,PMST 1,5-Step: Intermediate Rinse 3,Conductivity Decreased,120,-1.808449,51.052517,64.637589,0.245949,66.943359,87.017143,88.796654,44.476997,Recupration Tank,PMST RP,Umesh,1,6,12,-13.585072000000004,2,18,1,5,2,4
2025-12-28 01:48:15.030,PMST 1,5-Step: Intermediate Rinse 3,Conductivity Decreased,120,-1.808449,50.949436,64.219833,0.245949,66.943359,87.017143,88.796654,44.471569,Recupration Tank,PMST RP,Umesh,1,6,12,-13.270396999999996,2,18,1,5,2,4
2025-12-28 01:48:20.028,PMST 1,5-Step: Intermediate Rinse 3,Conductivity Decreased,120,415.943298,50.840927,63.834633,0.245949,66.943359,87.022575,88.802086,44.46072,Recupration Tank,PMST RP,Umesh,1,6,12,-12.993705999999996,2,18,1,5,2,4
2025-12-28 01:48:25.030,PMST 1,5-Step: Intermediate Rinse 3,Conductivity Decreased,120,16919.849609,50.754124,63.454861,0.245949,66.937935,87.027992,88.796654,44.444447,Recupration Tank,PMST RP,Umesh,1,6,12,-12.700737000000004,2,18,1,5,2,4
2025-12-28 01:48:30.029,PMST 1,5-Step: Intermediate Rinse 3,Conductivity Decreased,120,24674.480469,50.732422,63.134766,0.245949,66.937935,87.022575,88.796654,44.444447,Recupration Tank,PMST RP,Umesh,1,6,12,-12.402344,2,18,1,5,2,4
2025-12-28 01:48:35.029,PMST 1,5-Step: Intermediate Rinse 3,Conductivity Decreased,120,21663.410156,50.694443,62.841797,0.245949,66.93251,87.027992,88.791229,44.444447,Recupration Tank,PMST RP,Umesh,1,6,12,-12.147354,2,18,1,5,2,4
2025-12-28 01:48:40.029,PMST 1,5-Step: Intermediate Rinse 3,Conductivity Decreased,120,22600.1875,50.634766,62.537979,0.238715,66.93251,87.027992,88.791229,44.444447,Recupration Tank,PMST RP,Umesh,1,6,12,-11.903213000000001,2,18,1,5,2,4
2025-12-28 01:48:45.030,PMST 1,5-Step: Hot Water Rout Fill,OK,60,19619.863281,50.553387,62.282986,0.245949,66.927086,87.033417,88.785805,44.455296,Recupration Tank,PMST RP,Umesh,1,6,12,-11.729599,2,11,6,5,2,4
2025-12-28 01:48:50.028,PMST 1,5-Step: Hot Water Rout Fill,OK,58,17704.716797,50.45573,62.038845,0.245949,66.927086,87.038841,88.785805,44.466145,Recupration Tank,PMST RP,Umesh,1,6,12,-11.583115,2,11,6,5,2,4
2025-12-28 01:48:55.030,PMST 1,5-Step: Hot Water Rout Fill,OK,53,14644.821289,50.385197,61.78928,0.231481,66.927086,87.038841,88.785805,44.471569,Recupration Tank,PMST RP,Umesh,1,6,12,-11.404083,2,11,6,5,2,4
